geo_id,timestamp,val
WA,2020-01-05,0.00000000
WA,2020-01-06,490.61433969
WA,2020-01-07,0.00000000
WA,2020-01-08,240.15551652
WA,2020-01-09,0.00000000
WA,2020-01-10,0.00000000
WA,2020-01-11,0.00000000
WA,2020-01-12,774.20034462
WA,2020-01-13,0.00000000
WA,2020-01-14,0.00000000
WA,2020-01-15,0.00000000
WA,2020-01-16,0.00000000
WA,2020-01-17,754.54165665
WA,2020-01-18,0.00000000
WA,2020-01-19,0.00000000
WA,2020-01-20,0.00000000
WA,2020-01-21,250.04534137
WA,2020-01-22,0.00000000
WA,2020-01-23,250.05133836
WA,2020-01-24,254.83152111
WA,2020-01-25,0.00000000
WA,2020-01-26,0.00000000
WA,2020-01-27,0.00000000
WA,2020-01-28,240.49544342
WA,2020-01-29,0.00000000
WA,2020-01-30,0.00000000
WA,2020-01-31,253.38109130
WA,2020-02-01,279.36307733
WA,2020-02-02,0.00000000
WA,2020-02-03,230.63204708
WA,2020-02-04,0.00000000
WA,2020-02-05,0.00000000
WA,2020-02-06,0.00000000
WA,2020-02-07,0.00000000
WA,2020-02-08,0.00000000
WA,2020-02-09,0.00000000
WA,2020-02-10,246.12533893
WA,2020-02-11,0.00000000
WA,2020-02-12,0.00000000
WA,2020-02-13,0.00000000
WA,2020-02-14,252.72346977
WA,2020-02-15,0.00000000
WA,2020-02-16,562.11546551
WA,2020-02-17,0.00000000
WA,2020-02-18,0.00000000
WA,2020-02-19,0.00000000
WA,2020-02-20,0.00000000
WA,2020-02-21,0.00000000
WA,2020-02-22,275.38423092
WA,2020-02-23,0.00000000
WA,2020-02-24,0.00000000
WA,2020-02-25,0.00000000
WA,2020-02-26,470.96956170
WA,2020-02-27,237.38790833
WA,2020-02-28,0.00000000
WA,2020-02-29,530.23731673
WA,2020-03-01,400.48435607
WA,2020-03-02,1152.42706554
WA,2020-03-03,345.29346912
WA,2020-03-04,686.97176302
WA,2020-03-05,471.49824500
WA,2020-03-06,472.42797059
WA,2020-03-07,788.36002279
WA,2020-03-08,529.23593743
WA,2020-03-09,233.13761495
WA,2020-03-10,707.51762622
WA,2020-03-11,1820.02095964
WA,2020-03-12,908.96612049
WA,2020-03-13,1372.58825829
WA,2020-03-14,1045.67733073
WA,2020-03-15,1322.01424968
WA,2020-03-16,1134.30882232
WA,2020-03-17,1627.23431517
WA,2020-03-18,1645.69045248
WA,2020-03-19,1194.66304829
WA,2020-03-20,2054.96647083
WA,2020-03-21,921.35877446
WA,2020-03-22,1566.31789130
WA,2020-03-23,4710.97248612
WA,2020-03-24,2280.75097797
WA,2020-03-25,3708.57420893
WA,2020-03-26,2962.32003816
WA,2020-03-27,1213.50555907
WA,2020-03-28,2713.72526244
WA,2020-03-29,2106.68394138
WA,2020-03-30,1196.55697246
WA,2020-03-31,1100.82849670
WA,2020-04-01,975.29976510
WA,2020-04-02,1787.73289355
WA,2020-04-03,2426.09284364
WA,2020-04-04,993.09739101
WA,2020-04-05,739.95261268
WA,2020-04-06,1687.40073554
WA,2020-04-07,341.81268079
WA,2020-04-08,1142.90536199
WA,2020-04-09,1178.47517485
WA,2020-04-10,236.72140676
WA,2020-04-11,1503.82434509
WA,2020-04-12,780.71168432
WA,2020-04-13,1259.79149601
WA,2020-04-14,1001.87822073
WA,2020-04-15,431.36416946
WA,2020-04-16,658.13564327
WA,2020-04-17,227.88987245
WA,2020-04-18,1443.87177479
WA,2020-04-19,242.89560177
WA,2020-04-20,869.37699589
WA,2020-04-21,646.75450845
WA,2020-04-22,213.91980788
WA,2020-04-23,1174.28489135
WA,2020-04-24,1304.47689500
WA,2020-04-25,472.49791661
WA,2020-04-26,1227.70026584
WA,2020-04-27,0.00000000
WA,2020-04-28,436.39927708
WA,2020-04-29,0.00000000
WA,2020-04-30,204.39526520
WA,2020-05-01,449.38426870
WA,2020-05-02,0.00000000
WA,2020-05-03,248.84038997
WA,2020-05-04,218.86362895
WA,2020-05-05,213.96757155
WA,2020-05-06,219.46490516
WA,2020-05-07,446.21815658
WA,2020-05-08,466.68271031
WA,2020-05-09,262.67672688
WA,2020-05-10,265.90706398
WA,2020-05-11,454.06576372
WA,2020-05-12,217.53693513
WA,2020-05-13,221.46448492
WA,2020-05-14,664.33185129
WA,2020-05-15,229.59441190
WA,2020-05-16,522.41447755
WA,2020-05-17,520.58423107
WA,2020-05-18,694.51407818
WA,2020-05-19,0.00000000
WA,2020-05-20,0.00000000
WA,2020-05-21,693.42426711
WA,2020-05-22,0.00000000
WA,2020-05-23,270.76375188
WA,2020-05-24,279.32144345
WA,2020-05-25,522.55026199
WA,2020-05-26,0.00000000
WA,2020-05-27,0.00000000
WA,2020-05-28,0.00000000
WA,2020-05-29,480.91435749
WA,2020-05-30,0.00000000
WA,2020-05-31,252.35783955
WA,2020-06-01,455.68133230
WA,2020-06-02,680.26149111
WA,2020-06-03,565.14382364
WA,2020-06-04,558.45361125
WA,2020-06-05,224.30739853
WA,2020-06-06,256.21677221
WA,2020-06-07,258.76494231
WA,2020-06-08,434.67764028
WA,2020-06-09,0.00000000
WA,2020-06-10,459.11656730
WA,2020-06-11,228.58573720
WA,2020-06-12,939.66037413
WA,2020-06-13,772.24222594
WA,2020-06-14,528.58331049
WA,2020-06-15,1159.43601898
WA,2020-06-16,460.21548175
WA,2020-06-17,242.04590211
WA,2020-06-18,245.09220906
WA,2020-06-19,0.00000000
WA,2020-06-20,269.42708185
WA,2020-06-21,829.17780935
WA,2020-06-22,0.00000000
WA,2020-06-23,500.18850898
WA,2020-06-24,0.00000000
WA,2020-06-25,1244.14488128
WA,2020-06-26,0.00000000
WA,2020-06-27,0.00000000
WA,2020-06-28,0.00000000
WA,2020-06-29,499.97524772
WA,2020-06-30,749.49841980
WA,2020-07-01,0.00000000
WA,2020-07-02,505.02568173
WA,2020-07-03,0.00000000
WA,2020-07-04,0.00000000
WA,2020-07-05,321.05236527
WA,2020-07-06,762.68679330
WA,2020-07-07,250.85319970
WA,2020-07-08,998.35726840
WA,2020-07-09,1014.87083872
WA,2020-07-10,877.05902876
WA,2020-07-11,1292.42043660
WA,2020-07-12,286.20076775
WA,2020-07-13,260.94222804
WA,2020-07-14,529.22008500
WA,2020-07-15,264.36403132
WA,2020-07-16,1065.75522502
WA,2020-07-17,542.63759648
WA,2020-07-18,923.63645014
WA,2020-07-19,1892.71965234
WA,2020-07-20,1469.75059456
WA,2020-07-21,262.96343013
WA,2020-07-22,516.38364006
WA,2020-07-23,1033.41796586
WA,2020-07-24,929.23713981
WA,2020-07-25,295.56942388
WA,2020-07-26,901.39941654
WA,2020-07-27,523.99873553
WA,2020-07-28,1304.99916444
WA,2020-07-29,781.82318923
WA,2020-07-30,641.33731096
WA,2020-07-31,528.22823788
WA,2020-08-01,859.70948548
WA,2020-08-02,1015.02182950
WA,2020-08-03,776.76478492
WA,2020-08-04,755.69367977
WA,2020-08-05,0.00000000
