fips,hrr,weight
01085,1,0.12638286574033092
01085,7,0.8736171342596688
01087,1,0.8423923177326121
01087,146,0.0082043632295357
01087,7,0.14940331903785162
01089,5,0.9999999999999987
01091,1,0.7746231036286674
01091,6,0.2253768963713319
01093,1,0.616616844294255
01093,262,0.38338315570574466
01095,1,0.5365247960094173
01095,5,0.463475203990582
01097,6,0.999999999999998
01099,1,0.0055054621120166
01099,134,0.0106641234610716
01099,6,0.9818796601352517
01099,7,0.0019507542916592999
01101,7,0.999999999999999
01103,1,0.32618629173989416
01103,5,0.673813708260105
01105,1,0.959777169294684
01105,9,0.040222830705315696
01107,262,0.1133900536817583
01107,9,0.8866099463182415
01109,2,0.0118544636615094
01109,7,0.9881455363384901
01111,1,0.9712826779557452
01111,144,0.0287173220442543
01113,1,0.0235531882744031
01113,146,0.9742747053490477
01113,2,0.0021721063765488
01115,1,0.9999999999999992
01117,1,0.9999999999999989
01119,260,0.8636198503233303
01119,9,0.1363801496766692
01121,1,0.9999999999999994
01123,1,0.8861735870818911
01123,7,0.1138264129181084
01125,1,0.043075990465230904
01125,9,0.956924009534768
01127,1,0.9980603673365854
01127,9,0.001939632663414
01129,260,0.0009100733746658
01129,6,0.9990899266253336
01131,1,0.6689802913453295
01131,6,0.3310197086546699
01133,1,0.9999999999999996
02013,10,0.9999999999999998
02016,10,0.9999999999999997
02020,10,0.9999999999999993
02050,10,0.9999999999999984
02060,10,0.9999999999999998
02068,10,0.9999999999999997
02070,10,0.9999999999999998
02090,10,0.9999999999999996
02100,10,1.0
02105,10,0.9999999999999998
02110,10,1.0
02122,10,0.9999999999999994
02130,10,1.0
02150,10,0.9999999999999998
02164,10,0.9999999999999996
02170,10,0.9999999999999994
02180,10,0.9999999999999996
02185,10,0.9999999999999997
02188,10,0.9999999999999994
02195,10,0.9999999999999999
02198,10,0.9999999999999996
02220,10,1.0
02230,10,1.0
02240,10,0.9999999999999998
02261,10,0.9999999999999998
02270,10,0.9999999999999994
02275,10,1.0
02282,10,1.0
02290,10,0.9999999999999987
04001,12,0.2734276685589635
04001,293,0.7262926815626825
04001,423,0.0002796498783523
04003,15,0.9999999999999988
04005,12,0.9895476085969979
04005,423,0.010452391403001
04007,12,0.9752971248390765
04007,15,0.0247028751609231
04009,12,0.1280866270790229
04009,15,0.8719133729209766
04011,15,0.9999999999999999
04012,12,0.9999999999999996
04013,11,0.3108992000502983
04013,12,0.6173316758861037
04013,14,0.0717691240635919
04015,12,0.6238897825022722
04015,279,0.3219056277661772
04015,423,0.0542045897315495
04017,12,0.9304741162673801
04017,293,0.0669198265110477
04017,423,0.0026060572215707
04019,12,0.0043702735705563
04019,15,0.9956297264294414
04021,11,0.5048415774120046
04021,12,0.4294151779060106
04021,15,0.06574324468198316
04023,15,0.9999999999999998
04025,12,0.9752408391104699
04025,14,0.024759160889528894
04027,12,0.9999999999999994
05001,19,0.9999999999999996
05003,19,0.9999999999999997
05005,19,0.0207645797701924
05005,270,0.979235420229807
05007,21,0.999999999999999
05009,21,0.9997561173888299
05009,270,0.00024388261116969998
05011,19,0.9999999999999999
05013,19,0.9999999999999998
05015,21,0.7039277125992855
05015,270,0.2960722874007141
05017,19,0.9999999999999998
05019,19,0.9999999999999998
05021,18,0.6647391655785608
05021,273,0.3352608344214386
05023,19,0.9999999999999993
05025,19,1.0
05027,19,0.9434669273378948
05027,219,0.0565330726621049
05029,19,0.9999999999999997
05031,18,0.9999999999999994
05033,16,0.997497901465745
05033,21,0.0025020985342545
05035,379,0.9999999999999996
05037,18,0.036317851147174
05037,379,0.9636821488528257
05039,19,0.9999999999999998
05041,19,0.9941574415744154
05041,379,0.0058425584255841
05043,19,0.9999999999999997
05045,19,0.9999999999999993
05047,16,0.9991724137931034
05047,21,0.0008275862068965
05049,19,0.4597795018374845
05049,270,0.5402204981625149
05051,19,0.9999999999999996
05053,19,0.9999999999999994
05055,18,0.9999999999999998
05057,22,0.9999999999999996
05059,19,0.9999999999999996
05061,22,0.9999999999999997
05063,19,0.9999999999999989
05065,19,0.9899970794392516
05065,270,0.0100029205607476
05067,18,0.0101683613935655
05067,19,0.989831638606434
05069,19,0.9999999999999993
05071,16,0.0229052466718871
05071,19,0.9751761942051681
05071,21,0.0019185591229444
05073,19,0.40196206671026813
05073,219,0.1137998691955526
05073,22,0.48423806409417913
05075,18,0.8817111685328733
05075,19,0.11828883146712589
05077,379,0.9999999999999997
05079,19,0.9999999999999998
05081,22,0.9999999999999997
05083,16,0.9558895897642372
05083,19,0.0441104102357624
05085,19,0.9999999999999994
05087,21,0.9979639880384291
05087,270,0.0020360119615702
05089,21,0.0921755839788625
05089,270,0.9078244160211368
05091,22,0.9999999999999999
05093,18,0.16228079612694982
05093,379,0.8377192038730495
05095,19,0.9775432568413301
05095,379,0.0224567431586696
05097,19,0.9999999999999997
05099,19,0.058686228742914
05099,22,0.9413137712570856
05101,19,0.0734693877551019
05101,21,0.9265306122448973
05103,19,0.9999999999999998
05105,19,0.9999999999999999
05107,19,0.0042287185144328
05107,379,0.9957712814855667
05109,19,0.8883181294836593
05109,22,0.11168187051634029
05111,18,0.9453687507627219
05111,379,0.0546312492372777
05113,16,0.8919756073952182
05113,22,0.1080243926047815
05115,19,0.9999999999999996
05117,19,0.9999999999999998
05119,19,0.9999999999999987
05121,18,0.987311480883744
05121,19,0.0126885191162557
05123,379,0.9999999999999994
05125,19,0.9999999999999994
05127,16,0.9893171904210805
05127,19,0.0106828095789192
05129,19,0.18169615619280038
05129,21,0.734960341671751
05129,270,0.0833435021354484
05131,16,0.9999999999999993
05133,22,0.9999999999999998
05135,18,0.10553753475440208
05135,19,0.7784986098239106
05135,270,0.11596385542168669
05137,19,0.9850734226238497
05137,21,0.0149265773761497
05139,19,0.9999999999999996
05141,19,0.9999999999999994
05143,21,0.9999999999999991
05145,19,0.9999999999999992
05147,19,0.9991735537190078
05147,379,0.0008264462809917
05149,16,0.0020734730673878
05149,19,0.9979265269326116
06001,33,0.00010064685468646849
06001,65,0.9997695716747945
06001,91,0.000129781470516762
06003,280,0.814468085106383
06003,77,0.0825531914893617
06003,91,0.1029787234042553
06005,77,0.9999999999999997
06007,31,0.9351442753504601
06007,77,0.0648557246495389
06009,58,0.08831402492539919
06009,77,0.0514744602422327
06009,91,0.8585000877654901
06011,31,0.0445865820066295
06011,77,0.9554134179933702
06013,33,0.761535301076528
06013,65,0.028198726619822617
06013,81,0.2102507199583606
06013,91,1.525234528640568e-05
06015,343,0.9999999999999999
06017,280,0.0051199063283588
06017,77,0.9948800936716401
06019,43,0.9993680280217209
06019,58,0.0006319719782765
06021,31,0.9999999999999998
06023,62,0.0587330599144075
06023,73,0.9412669400855909
06025,12,0.0198134396773008
06025,80,0.9801865603226981
06027,279,0.172738591457803
06027,280,0.8202782439235639
06027,79,0.006983164618632499
06029,25,0.8959641202187076
06029,56,0.0624548822471317
06029,79,0.041567894028374915
06029,83,1.3103505783410962e-05
06031,25,3.268657496992835e-05
06031,43,0.9999673134250296
06033,62,0.9999999999999992
06035,280,0.9052872904427561
06035,31,0.0520991546066771
06035,73,0.0426135549505659
06037,23,0.0006469396911045361
06037,56,0.9958922588756745
06037,79,1.3953201776028706e-05
06037,96,0.0034468482314315998
06039,43,0.8433036158154632
06039,58,0.1566963841845358
06041,81,0.994762406598891
06041,89,0.0052375934011075
06043,43,0.014629335378883201
06043,58,0.9853706646211162
06045,62,0.9523972212732025
06045,89,0.0476027787267963
06047,43,0.0001720147619941
06047,58,0.9998279852380046
06049,280,0.7213961173068977
06049,343,0.227282114828583
06049,73,0.0513217678645187
06051,280,0.9999999999999997
06053,43,0.0001373315279457
06053,78,0.957636837616309
06053,83,0.00353929850091782
06053,87,0.038686532354826005
06055,62,0.8557559860496463
06055,81,0.14424401395035316
06057,280,0.1710290499286154
06057,77,0.8289709500713842
06059,23,0.9998043321980795
06059,56,0.00019101695433256552
06059,80,4.650847583751799e-06
06061,280,0.039603136336501504
06061,77,0.9603968636634973
06063,280,0.6844211052763185
06063,31,0.3155788947236806
06065,12,0.0110929899373441
06065,23,0.1191460832003929
06065,69,0.1349454530341642
06065,79,0.5328366477421919
06065,80,0.20197882608590362
06067,77,0.9999999999999973
06069,43,0.0001447466029781
06069,78,0.000940852919358
06069,82,0.9710868660551123
06069,87,0.0278275344225515
06071,12,0.0008181613138932787
06071,23,1.719858617793854e-05
06071,279,0.0027316268732330822
06071,56,0.020204899041842077
06071,69,0.03405516618502391
06071,79,0.9421729479998253
06073,23,0.0051500982803684165
06073,79,7.050056044711585e-05
06073,80,0.9947794011591797
06075,81,0.9999999999999986
06077,58,0.044442920388847895
06077,77,0.13198921357758403
06077,91,0.8235678660335667
06079,25,0.0003894355410001
06079,83,0.9268714232200005
06079,86,0.0727391412389984
06081,85,0.9999999999999987
06083,25,0.0005378804678616
06083,86,0.999445605658124
06083,96,1.651387401329603e-05
06085,65,7.296639841225117e-05
06085,82,0.9558940572797427
06085,85,0.043986390082856014
06085,87,4.658623898628344e-05
06087,82,0.0201576327644426
06087,87,0.9798423672355566
06089,31,0.000112852806085
06089,73,0.9998871471939136
06091,280,0.7209015128125962
06091,77,0.2790984871874032
06093,343,0.6031625835189302
06093,73,0.3968374164810687
06095,33,0.5745518854800972
06095,77,0.07183864248336104
06095,81,0.3536094720365409
06097,62,0.0011821161532452
06097,89,0.9988178838467531
06099,58,0.9999999999999987
06101,77,0.9999999999999993
06103,31,0.8630296727020587
06103,73,0.13697032729794031
06105,62,0.0190337813294587
06105,73,0.9809662186705407
06107,25,0.9257495267753539
06107,43,0.07413061226335912
06107,79,0.0001198609612849
06109,58,0.9999999999999993
06111,25,0.0001445400892261
06111,56,0.0042438913592961
06111,86,0.0001056721660729
06111,96,0.9955058963854034
06113,77,0.999999999999999
06115,31,0.0080803880803878
06115,77,0.9919196119196115
08001,103,0.9989606048871935
08001,106,0.001039395112804862
08003,102,0.9999999999999998
08005,103,0.9999999999999987
08007,293,0.9999999999999998
08009,102,0.9999999999999998
08011,102,0.9999999999999997
08013,101,0.9676236645652763
08013,103,0.0323763354347226
08014,103,0.9999999999999998
08015,102,0.9999999999999998
08017,102,0.9901960784313725
08017,103,0.0098039215686274
08019,103,0.9999999999999997
08021,102,0.9999999999999996
08023,102,0.9999999999999998
08025,102,0.5730722995019748
08025,107,0.426927700498025
08027,107,0.9999999999999999
08029,105,0.9999999999999998
08031,103,0.9999999999999983
08033,105,0.002422480620155
08033,293,0.9975775193798448
08035,102,0.018937522988807624
08035,103,0.9810624770111915
08037,103,0.3379121405444754
08037,105,0.6620878594555241
08039,102,0.1325045482110368
08039,103,0.8674954517889628
08041,102,0.9998891144098218
08041,107,0.0001108855901765
08043,102,0.9985691098581919
08043,107,0.0014308901418076
08045,105,0.9999999999999996
08047,103,0.9999999999999998
08049,103,0.9999999999999997
08051,102,0.0001305142260506
08051,105,0.999869485773949
08053,102,0.0130486358244365
08053,105,0.951364175563464
08053,293,0.0355871886120996
08055,107,0.9999999999999999
08057,104,1.0
08059,103,0.9999999999999986
08061,102,0.7610872675250357
08061,201,0.2389127324749642
08063,103,0.9999999999999998
08065,103,1.0
08067,293,0.9999999999999998
08069,101,0.00575710042385602
08069,104,0.6711143743950866
08069,106,0.3231285251810563
08071,102,0.9599535693557745
08071,107,0.0400464306442251
08073,102,0.069325041156027
08073,103,0.9306749588439728
08075,106,0.9999999999999997
08077,105,0.9999999999999991
08079,102,0.9971910112359552
08079,293,0.0028089887640449
08081,103,0.9637549836897423
08081,105,0.002537151141718
08081,423,0.0337078651685392
08083,293,0.9999999999999997
08085,105,0.9999999999999993
08087,106,0.9999999999999997
08089,102,0.9123254208486005
08089,107,0.0876745791513992
08091,105,1.0
08093,102,0.1569788967049239
08093,103,0.8430211032950756
08095,106,0.9999999999999998
08097,103,0.8405061814788894
08097,105,0.1594938185211101
08099,102,0.9999999999999998
08101,107,0.9999999999999993
08103,105,0.5787578757875788
08103,423,0.4212421242124212
08105,102,1.0
08107,103,0.9999999999999997
08109,102,0.9855926653569087
08109,105,0.014407334643091
08111,293,1.0
08113,105,0.9999999999999996
08115,106,0.9999999999999999
08117,103,0.9999999999999998
08119,102,0.9999999999999997
08121,103,0.0222268383880348
08121,106,0.9777731616119648
08123,101,0.0943498467319291
08123,103,0.1672342529417579
08123,104,0.0032393948383268
08123,106,0.7351765054879842
08125,103,0.0036841581200836
08125,106,0.996315841879916
09001,109,0.7444485285696659
09001,111,0.25555147143033163
09003,110,0.9518251392036338
09003,111,0.04817486079636305
09005,110,0.56207911460719
09005,111,0.437920885392808
09007,110,0.9997344214008052
09007,111,0.0002655785991936
09009,111,0.9999999999999982
09011,110,0.34676616007735617
09011,111,0.5811680137198731
09011,364,0.0720658262027694
09013,110,0.9999999999999991
09015,110,0.9999999999999984
10001,112,0.8440391842770004
10001,225,0.1559608157229989
10003,112,0.9999999999999986
10005,225,0.999999999999999
11001,113,0.9994133513261071
12001,120,0.999999999999999
12003,123,0.9999999999999998
12005,133,0.9999999999999993
12007,120,0.9999999999999997
12009,130,0.9999999999999989
12011,118,0.6439625277306448
12011,127,0.3560374722693527
12013,133,0.05230769230769221
12013,140,0.9360683760683759
12013,2,0.0116239316239316
12015,119,0.820131518083736
12015,137,0.1798684819162633
12017,129,0.9999999999999993
12019,120,0.0755664998821154
12019,123,0.9244335001178842
12021,119,0.9999999999999989
12023,120,0.9999999999999999
12027,137,0.9999999999999999
12029,120,0.9999999999999999
12031,123,0.9999999999999984
12033,134,0.9999999999999991
12035,130,0.0001462966059187
12035,131,0.999853703394081
12037,133,0.6067191964672265
12037,140,0.39328080353277334
12039,140,0.9999999999999997
12041,120,0.9999999999999999
12043,119,0.8032443340577459
12043,130,0.1967556659422538
12045,133,1.0
12047,120,0.1153456314615852
12047,140,0.8846543685384147
12049,124,0.2549493346796004
12049,130,0.7167069344776603
12049,137,0.0283437308427391
12051,119,0.9999999999999998
12053,122,0.9668881454814844
12053,130,0.0077324659389505
12053,141,0.0253793885795645
12055,130,0.9999999999999996
12057,124,0.0608407241630097
12057,141,0.939159275836988
12059,134,0.1060872183469664
12059,2,0.8939127816530335
12061,130,0.9999999999999997
12063,2,0.9999999999999993
12065,140,0.9999999999999999
12067,120,0.9999999999999999
12069,129,0.0012253746818738074
12069,130,0.9987746253181247
12071,119,0.9978602158531482
12071,137,0.0021397841468499
12073,140,0.9999999999999997
12075,120,0.8951110675231695
12075,129,0.1048889324768301
12077,140,1.0
12079,140,1.0
12081,115,0.9135466324694184
12081,124,0.0004088801330718
12081,137,0.0855488751149973
12081,141,0.0004956122825113
12083,120,0.0106309123508139
12083,129,0.978391055786632
12083,130,0.0109780318625527
12085,118,0.9968493281756171
12085,130,0.0031506718243825
12086,127,0.9999999999999963
12087,119,8.211753756877343e-05
12087,127,0.999917882462431
12089,123,0.9999999999999997
12091,134,0.9999999999999993
12093,130,1.0
12095,130,0.9999999999999978
12097,130,0.9999999999999994
12099,118,0.999799261737694
12099,119,0.0002007382623035
12101,122,0.5373738156260957
12101,130,9.038147438007992e-05
12101,141,0.46253580289952323
12103,116,0.5487364463385189
12103,139,0.4512635536614785
12105,124,0.513513648178443
12105,130,0.4864863518215553
12107,120,0.99454036899575
12107,123,0.0023129471249529
12107,129,0.0031466838792964
12109,123,0.9999999999999996
12111,118,0.6789253714149945
12111,130,0.3210746285850049
12113,134,0.9999999999999996
12115,115,0.0002266450211886
12115,119,0.1634189664987032
12115,137,0.8363543884801068
12117,130,0.9999999999999993
12119,129,0.48201669877970443
12119,130,0.5179833012202952
12121,120,0.9999999999999997
12123,120,0.0605080012411897
12123,140,0.9394919987588102
12125,120,0.9999999999999999
12127,130,0.4190374712137045
12127,131,0.5809625287862942
12129,140,0.9999999999999998
12131,133,0.0235270606616645
12131,134,0.9662264048107839
12131,2,0.0102465345275511
12133,133,0.8639942159383031
12133,2,0.1360057840616966
13001,149,0.9999999999999997
13003,123,0.9966567164179103
13003,140,0.0033432835820895
13005,123,0.9999999999999998
13007,140,0.1118516372066067
13007,142,0.8464213271515503
13007,2,0.0417270356418429
13009,145,0.0008092738407699
13009,147,0.9991907261592298
13011,144,0.9999999999999996
13013,144,0.9999999999999997
13015,144,0.7540761005221798
13015,148,0.2459238994778194
13017,123,0.0074288306680276
13017,140,0.0065782012022229
13017,147,0.9859929681297491
13019,140,0.9999999999999998
13021,147,0.9999999999999993
13023,147,0.9999999999999999
13025,123,0.9999999999999998
13027,140,0.9999999999999998
13029,149,0.9999999999999999
13031,149,0.9999999999999996
13033,145,0.9999999999999996
13035,144,0.9997886281969984
13035,147,0.0002113718030014
13037,142,0.9999999999999998
13039,123,0.9999999999999996
13043,149,1.0
13045,144,0.9945533670505844
13045,148,0.005446632949415
13047,144,0.0569578680679365
13047,373,0.9430421319320633
13049,123,0.9999999999999999
13051,149,0.9999999999999993
13053,146,1.0
13055,148,0.9999999999999998
13057,144,0.9999999999999993
13059,144,0.9999999999999996
13061,142,0.0377002827521206
13061,146,0.1159283694627708
13061,2,0.8463713477851084
13063,144,0.9999999999999993
13065,123,0.9428487258800999
13065,140,0.0571512741198998
13067,144,0.999999999999999
13069,123,0.9999999999999997
13071,140,0.9999999999999994
13073,145,0.9999999999999998
13075,140,1.0
13077,144,0.9999999999999997
13079,147,0.9999999999999997
13081,147,0.9999999999999999
13083,148,0.0223651776588709
13083,373,0.977634822341129
13085,144,0.9999999999999998
13087,140,0.996911141440988
13087,142,0.0030888585590115
13089,144,0.9999999999999986
13091,147,0.9999999999999997
13093,147,0.9999999999999998
13095,142,0.9999999999999998
13097,144,0.9999999999999996
13099,140,0.0021802325581395
13099,142,0.0582303779069767
13099,2,0.9395893895348836
13101,123,0.0299950421417947
13101,140,0.9700049578582052
13103,149,0.9999999999999998
13105,144,0.9999999999999999
13107,145,0.6690415080980615
13107,147,0.0551376227984777
13107,149,0.27582086910346026
13109,149,1.0
13111,144,0.9999999999999997
13113,144,0.9999999999999997
13115,148,0.9999999999999996
13117,144,0.9999999999999996
13119,144,0.9999999999999996
13121,144,0.9999999999999977
13123,144,0.9999999999999998
13125,145,0.9999999999999999
13127,123,0.9999999999999997
13129,144,0.0615011053528068
13129,148,0.9384988946471929
13131,140,0.9999999999999998
13133,144,0.9999999999999998
13135,144,0.9999999999999986
13137,144,0.9999999999999997
13139,144,0.9999999999999993
13141,144,0.0069996818326439
13141,145,0.0014847809948032
13141,147,0.9915155371725527
13143,144,0.0987491313412091
13143,148,0.9012508686587907
13145,1,0.064045715713215
13145,144,0.0957406944791406
13145,146,0.8402135898076439
13147,144,0.9999999999999996
13149,144,0.9999999999999999
13151,144,0.9999999999999996
13153,147,0.9999999999999993
13155,123,0.0496959530299853
13155,140,0.0971901866219331
13155,147,0.8531138603480812
13157,144,0.9999999999999994
13159,144,0.2856115107913667
13159,147,0.7143884892086331
13161,123,0.0069020440668966
13161,149,0.993097955933103
13163,145,0.9999999999999998
13165,145,0.9556354916067145
13165,149,0.0443645083932853
13167,145,0.8796593186372745
13167,147,0.1203406813627254
13169,147,0.9999999999999997
13171,144,0.2731888409674071
13171,147,0.7268111590325926
13173,140,0.9999999999999998
13175,147,0.9999999999999996
13177,142,0.9999999999999998
13179,149,0.9999999999999997
13181,145,1.0
13183,149,0.9999999999999999
13185,140,0.9999999999999997
13187,144,1.0
13189,145,0.9999999999999999
13191,123,0.9887671806321077
13191,149,0.0112328193678922
13193,142,0.0037991858887381
13193,147,0.9962008141112616
13195,144,0.9999999999999997
13197,146,1.0
13199,144,0.6453255729356127
13199,146,0.354674427064387
13201,140,0.8868571428571429
13201,2,0.11314285714285699
13205,140,0.4048855221720996
13205,142,0.5951144778279001
13207,144,0.0800408719346049
13207,147,0.9199591280653947
13209,147,0.0348569549490299
13209,149,0.9651430450509699
13211,144,0.9999999999999998
13213,144,0.9999999999999998
13215,146,0.9999999999999996
13217,144,0.9998399327717636
13217,148,0.0001600672282358
13219,144,0.9999999999999996
13221,144,0.9828847573662658
13221,145,0.0171152426337338
13223,144,0.96574014221073
13223,148,0.0342598577892695
13225,147,0.9999999999999999
13227,144,0.9526349767252215
13227,148,0.0473650232747782
13229,123,0.9870988378291927
13229,149,0.0129011621708071
13231,144,0.7600313391907771
13231,147,0.2399686608092226
13233,148,0.9999999999999998
13235,147,0.9999999999999999
13237,144,0.9670562729757753
13237,147,0.0329437270242247
13239,146,1.0
13241,144,0.9999999999999997
13243,142,0.1944552403161031
13243,146,0.8055447596838967
13245,145,0.9999999999999996
13247,144,0.9999999999999997
13249,142,0.979241516966068
13249,146,0.0207584830339321
13251,145,0.0060988145001027
13251,149,0.9939011854998969
13253,140,0.0100813380685072
13253,2,0.9899186619314927
13255,144,0.9999999999999998
13257,144,0.9999999999999999
13259,146,0.9999999999999999
13261,142,0.982174959627045
13261,147,0.0178250403729546
13263,146,0.9999999999999998
13265,144,0.0396039603960396
13265,145,0.9603960396039604
13267,149,0.9999999999999998
13269,146,0.0973501010554681
13269,147,0.9026498989445316
13271,147,0.8730909090909089
13271,149,0.1269090909090909
13273,142,0.9666129898013953
13273,146,0.0333870101986044
13275,140,0.9999999999999996
13277,140,0.9999999999999998
13279,149,0.9999999999999999
13281,144,0.9999999999999999
13283,147,0.991430646332607
13283,149,0.0085693536673928
13285,1,0.0723256368951733
13285,144,0.9276743631048264
13287,140,0.9999999999999998
13289,147,0.9999999999999997
13291,144,0.9999999999999998
13293,147,0.9999999999999997
13295,144,0.0032578974925824
13295,148,0.0265867706091103
13295,373,0.9701553318983067
13297,144,0.9999999999999996
13299,123,0.9999999999999997
13301,145,0.9999999999999997
13303,145,0.9991504224288476
13303,147,0.0008495775711521
13305,123,0.0098342137612545
13305,149,0.9901657862387452
13307,142,0.0064308681672025
13307,146,0.9935691318327973
13309,147,0.9804608543323001
13309,149,0.0195391456676997
13311,144,0.9999999999999999
13313,144,0.9961598066257953
13313,373,0.0038401933742044
13315,147,0.9999999999999998
13317,145,0.9999999999999998
13319,147,0.9999999999999997
13321,140,0.1116287651644445
13321,142,0.8883712348355549
15001,150,0.9999999999999986
15003,150,0.9999999999999983
15005,150,1.0
15007,150,0.9999999999999993
15009,150,0.9999999999999993
16001,151,0.9999999999999991
16003,151,0.9999999999999998
16005,423,0.9999999999999994
16007,423,0.9999999999999997
16009,440,0.9999999999999997
16011,152,0.8879996491766613
16011,423,0.1120003508233384
16013,151,0.9978480538922153
16013,423,0.0021519461077844
16015,151,0.9999999999999998
16017,440,0.9999999999999994
16019,152,0.9990981829345508
16019,423,0.0009018170654488
16021,440,0.9999999999999998
16023,152,1.0
16025,151,0.9999999999999998
16027,151,0.9999999999999996
16029,423,0.9999999999999998
16031,151,0.0098466364586964
16031,423,0.9901533635413033
16033,152,0.9938900203665987
16033,276,0.0061099796334012
16035,440,0.9999999999999997
16037,151,0.0425824175824175
16037,152,0.32532051282051266
16037,276,0.6320970695970695
16039,151,0.9984836156520449
16041,423,0.9999999999999998
16043,152,0.9999999999999997
16045,151,0.9999999999999997
16047,151,0.9999999999999998
16049,151,0.075859101247925
16049,276,0.0031966558062334
16049,440,0.9209442429458408
16051,152,0.9999999999999996
16053,151,0.9929829266112451
16053,423,0.0070170733887548
16055,440,0.9999999999999994
16057,440,0.9999999999999992
16059,276,0.9999999999999996
16061,440,0.9999999999999998
16063,151,0.9723502304147464
16063,423,0.0276497695852534
16065,152,0.9999999999999999
16067,423,0.9999999999999999
16069,440,0.9999999999999998
16071,423,0.9999999999999999
16073,151,0.9999999999999996
16075,151,0.9999999999999998
16077,423,0.9999999999999999
16079,440,0.9999999999999996
16081,152,0.9999999999999998
16083,151,0.9999999999999996
16085,151,0.9999999999999998
16087,151,1.0
17001,172,0.9994188039282884
17001,264,0.0005811960717106
17003,263,0.9999999999999998
17005,172,0.0175596578117964
17005,273,0.9824403421882033
17007,171,0.9958091018185166
17007,449,0.0041908981814825
17009,172,0.9999999999999998
17011,170,0.286208473897878
17011,171,0.71379152610212
17013,172,0.046374533307132995
17013,273,0.9536254666928666
17015,171,0.6071358939364396
17015,191,0.39286410606356
17017,172,0.9999999999999998
17019,173,0.9999999999999984
17021,172,0.9999999999999994
17023,173,0.30602999693908756
17023,179,0.0022038567493111
17023,188,0.6917661463116007
17025,172,0.9897213174086136
17025,179,0.0086138255519363
17025,273,0.0016648570394498
17027,273,0.9999999999999992
17029,172,0.0014292873981399
17029,173,0.9985707126018591
17031,155,0.1577528911818332
17031,156,0.4964210465524766
17031,158,0.037867624057327604
17031,161,0.1510581508949055
17031,163,0.0012054652119717
17031,164,0.0040302810089177
17031,166,0.13645723745951227
17031,186,0.0152073036330472
17033,179,0.9857193318867636
17033,188,0.014280668113235999
17035,172,0.4204380883417811
17035,173,0.5795619116582184
17037,154,0.1238398630658043
17037,158,0.0005895777862305
17037,171,0.8755705591479642
17039,172,0.7118531489644342
17039,173,0.2362780025360786
17039,175,0.0518688484994866
17041,172,0.19679679679679668
17041,173,0.8032032032032028
17043,154,0.05082536829660894
17043,158,0.0463626211114551
17043,163,0.3631173357879163
17043,164,0.0016577164519633
17043,166,0.5380369583520543
17045,173,0.9837962962962957
17045,188,0.0162037037037037
17047,179,0.9999999999999998
17049,172,0.9999999999999994
17051,172,0.9705510388437211
17051,273,0.029448961156278097
17053,164,0.0527661387685532
17053,173,0.9419785526596117
17053,175,0.0052553085718342
17055,179,0.0087459872096256
17055,273,0.9912540127903736
17057,170,0.8736410477757687
