geo_id,val,se,sample_size,effective_sample_size
01097,0,9.9861975,5,4.0069108
04003,0,11.2498167,4,3.4445169
04013,0,3.1113102,18.6498,15.0704002
04019,0,9.3082027,5,4.3716063
04021,0,9.9059172,3.3502,4.0474882
05005,0,16.1840021,3,2.0894707
05007,0,12.8894416,3,2.879144
05067,0,13.1953417,2.977,2.789216
05115,0,13.6230888,2.1789,2.6702396
06001,0,13.175249,3,2.7949947
06013,0,12.5888121,3.0006,2.9717806
06015,0,12.2762361,4,3.0729096
06019,0,10.9670675,5,3.5591039
06029,0,8.9954284,6,4.558379
06037,0,3.0079149,19.9904,15.6228105
06055,0,12.7882658,4,2.9098343
06065,0,6.9452647,7,6.1991496
06067,0,11.4152568,5,3.380103
06071,0,12.8849983,3,2.8804817
06073,0,12.6248484,3,2.9604436
06075,0,10.937576,5,3.5713968
06083,0,10.4118914,3.9838,3.8022014
06085,0,13.5142724,3,2.6997922
06097,0,13.6666603,4,2.6585383
06111,0,7.7774033,8.0258,5.428881
08001,0,14.2468568,2.136,2.509546
08013,0,8.4415463,5.0093,4.9230854
08014,0,14.4323683,2.4678,2.4644349
08041,0,14.2957645,3,2.4975394
08059,0,11.628221,2.8055,3.2998839
08087,0,10.3892285,3.9868,3.8126769
08123,0,15.0114046,2.7366,2.3308009
09001,0,12.3602179,3.0001,3.0452361
09003,0,15.2385093,3,2.2811608
09005,0,10.866868,3.9999,3.6011417
09009,0,14.6350364,4,2.4164589
09011,0,15.5736173,2.979,2.2105579
10003,0,14.3560296,2.3788,2.4828571
10005,0,11.4441287,4,3.3690526
12001,0,12.6477798,3,2.953263
12011,0,12.7872297,3,2.9101511
12031,0,12.1608149,5,3.1115666
12057,0,12.8198015,3,2.9002164
12071,0,14.6713422,3,2.4080045
12095,0,8.1853492,6.9622,5.1084749
12103,0,8.7853568,6,4.6912885
12105,0,6.7627955,7.7853,6.3933923
13051,0,11.0187797,4,3.5377076
13121,0,14.7531762,2.7904,2.3891007
13153,0,16.251457,2.2649,2.0766472
17031,0,4.5610313,14.7979,9.9624329
17043,0,6.6383745,7.2021,6.5319644
17099,0,12.7751742,3,2.913841
17163,0,12.9193212,3,2.8701724
17201,0,9.3792913,5.9319,4.3308932
18003,0,16.0670646,2.9815,2.1119561
18089,0,8.1514106,6.957,5.1339077
19103,0,15.172512,3,2.2954332
